fitPtX 	 fitPtY 	 fitPtZ 	 LeftPupil_X 	 LeftPupil_Y 	 RightPupil_X 	 RightPupil_Y 
406.937726	313.068748	1222.017997	191.812403	197.067928	239.597583	157.353296
406.937230	314.053311	1221.399861	191.799175	196.988842	239.616338	157.325168
407.103396	315.309778	1220.560733	191.799620	196.915174	239.654235	157.285512
407.230361	316.482566	1219.639167	191.800065	196.841506	239.692133	157.245857
407.518898	317.487182	1218.924084	191.819067	196.787121	239.738835	157.206650
407.744221	318.468534	1218.150186	191.838069	196.732736	239.785537	157.167442
408.062563	318.816980	1217.800472	191.866564	196.721568	239.820706	157.144113
408.196212	319.144161	1217.472554	191.895059	196.710399	239.855876	157.120783
408.363697	318.829579	1217.571937	191.912784	196.740918	239.860721	157.118107
408.457348	318.458671	1217.655302	191.930508	196.771437	239.865566	157.115430
408.400239	318.056117	1217.835790	191.924917	196.812645	239.847404	157.121982
408.354133	317.618751	1217.982827	191.919326	196.853853	239.829242	157.128534
408.236759	317.599888	1217.890141	191.899321	196.879302	239.811644	157.138513
407.980461	317.494467	1217.720249	191.879315	196.904750	239.794046	157.148492
407.834355	317.490596	1217.538046	191.859917	196.901016	239.783038	157.170929
407.567369	317.472114	1217.363058	191.840518	196.897281	239.772029	157.193365
407.438004	317.013148	1217.682648	191.830860	196.857536	239.756878	157.225980
407.219938	316.591100	1218.032511	191.821202	196.817791	239.741727	157.258595
407.172952	315.868080	1218.838965	191.822412	196.764792	239.721042	157.279224
407.151035	315.100734	1219.610615	191.823621	196.711792	239.700357	157.299853
407.071578	314.729062	1220.094305	191.820169	196.689466	239.681541	157.293495
406.839018	314.250110	1220.481957	191.816717	196.667139	239.662725	157.287137
406.583560	314.423480	1220.346154	191.797106	196.679340	239.645651	157.260697
406.416369	314.611201	1220.213590	191.777496	196.691541	239.628578	157.234258
406.276762	314.653776	1220.405354	191.759434	196.686142	239.604445	157.200548
406.058156	314.671142	1220.577513	191.741372	196.680743	239.580313	157.166838
406.074290	313.992321	1221.748811	191.732080	196.607212	239.536005	157.126780
405.979568	313.252995	1222.894998	191.722787	196.533681	239.491698	157.086721
405.757266	312.601259	1224.195585	191.686622	196.398648	239.424389	157.039944
405.649528	312.035335	1225.589008	191.650456	196.263616	239.357080	156.993166
405.373969	312.731405	1225.548249	191.568094	196.123669	239.299187	156.950547
405.155388	313.506816	1225.595589	191.485731	195.983722	239.241293	156.907928
404.898883	315.587991	1224.113456	191.396290	195.887187	239.227135	156.866136
404.614438	317.661352	1222.625771	191.306849	195.790651	239.212976	156.824344
404.385793	319.534580	1221.532927	191.238976	195.725145	239.200500	156.756093
404.039899	321.280553	1220.324320	191.171102	195.659640	239.188024	156.687841
403.640028	321.313017	1221.292145	191.094409	195.571539	239.092750	156.593836
403.215377	321.247627	1222.162123	191.017716	195.483437	238.997476	156.499831
402.476006	319.050832	1225.199884	190.893990	195.352179	238.788794	156.442059
401.893836	316.845028	1228.193017	190.770264	195.220921	238.580111	156.384286
400.800646	312.820397	1232.636359	190.562845	195.079370	238.249306	156.422781
399.653974	308.814766	1237.036733	190.355427	194.937819	237.918500	156.461276
397.991361	303.849201	1242.029969	189.994776	194.831601	237.425879	156.571772
396.236715	298.890915	1246.933422	189.634126	194.725382	236.933259	156.682268
393.743055	294.289032	1251.591030	189.073492	194.680505	236.266892	156.783300
391.115801	289.511690	1256.072864	188.512859	194.635628	235.600525	156.884332
387.933995	285.930724	1259.818567	187.803605	194.648782	234.830069	156.925392
384.714368	282.268123	1263.590094	187.094351	194.661936	234.059614	156.966451
381.492524	279.743611	1266.354160	186.370620	194.709011	233.313407	156.952627
378.298530	277.196682	1269.208756	185.646890	194.756085	232.567200	156.938803
375.785798	275.661581	1271.044427	185.058070	194.808513	231.978204	156.901073
373.278223	274.108588	1272.983041	184.469250	194.860942	231.389208	156.863343
371.716006	273.312158	1273.939565	184.109116	194.898077	231.035827	156.830481
370.145230	272.514162	1274.928739	183.748982	194.935212	230.682447	156.797619
369.635237	272.284898	1275.274597	183.608676	194.951260	230.546942	156.782975
369.044677	272.000551	1275.583335	183.468370	194.967309	230.411436	156.768330
369.061152	271.938122	1275.567168	183.458791	194.969419	230.402502	156.770359
369.114493	271.935979	1275.572467	183.449213	194.971529	230.393568	156.772389
369.260173	271.872773	1275.457605	183.479570	194.970483	230.422301	156.781019
369.476827	271.876559	1275.381987	183.509928	194.969437	230.451035	156.789649
369.639135	271.940426	1275.233281	183.537311	194.971720	230.478743	156.787614
369.782185	272.044641	1275.115151	183.564694	194.974003	230.506452	156.785579
369.889275	272.532973	1274.857433	183.579828	194.978286	230.529637	156.748426
370.032541	272.939954	1274.509390	183.594963	194.982569	230.552821	156.711273
369.914871	273.792302	1274.054240	183.585819	194.977122	230.561639	156.630179
369.938990	274.754265	1273.649514	183.576675	194.971675	230.570457	156.549086
369.623426	275.629005	1273.410698	183.513874	194.936896	230.528352	156.454715
369.339057	276.540227	1273.173776	183.451074	194.902116	230.486247	156.360343
368.797133	276.842373	1273.513075	183.309575	194.816528	230.358536	156.286209
368.213372	277.174421	1273.869636	183.168076	194.730940	230.230825	156.212075
367.408818	276.933694	1274.995869	182.962336	194.579671	230.025612	156.144980
366.624857	276.719537	1276.166553	182.756595	194.428402	229.820400	156.077885
365.924671	275.680807	1278.251309	182.570952	194.228322	229.596981	155.980938
365.208189	274.690898	1280.382918	182.385310	194.028242	229.373562	155.883992
365.367150	271.978173	1284.023216	182.389349	193.849148	229.241978	155.752028
365.325409	269.207692	1287.595609	182.393389	193.670054	229.110394	155.620064
366.837207	264.737316	1292.294214	182.729703	193.582811	229.199267	155.489036
368.127041	260.265532	1296.913905	183.066017	193.495568	229.288141	155.358007
370.620391	256.740628	1300.113587	183.633165	193.475516	229.622215	155.259419
372.890926	253.245955	1303.341728	184.200314	193.455464	229.956290	155.160831
374.928416	253.383128	1303.218635	184.689226	193.411536	230.375033	155.084879
377.008179	253.495162	1303.115973	185.178138	193.367608	230.793776	155.008926
378.080717	256.433638	1300.851690	185.389881	193.252918	231.082690	154.933683
379.102094	259.364507	1298.607499	185.601624	193.138228	231.371604	154.858439
379.306599	261.996182	1296.812908	185.580790	192.954761	231.446134	154.787918
379.429893	264.703046	1295.082989	185.559956	192.771294	231.520663	154.717398
379.079406	265.588406	1295.166062	185.433300	192.550326	231.430227	154.657836
378.743553	266.426491	1295.220735	185.306644	192.329357	231.339791	154.598274
378.086756	266.215311	1296.197314	185.146464	192.138479	231.177249	154.533170
377.578301	266.115185	1297.253103	184.986284	191.947600	231.014708	154.468067
376.931778	266.336344	1297.769698	184.823982	191.832345	230.862873	154.383336
376.299122	266.579321	1298.330648	184.661679	191.717090	230.711039	154.298605
375.603660	267.610767	1298.134470	184.516925	191.651763	230.602943	154.202109
374.935495	268.606564	1297.897324	184.372172	191.586435	230.494846	154.105613
374.401936	269.325719	1297.903282	184.249907	191.515426	230.395296	154.011344
373.780500	270.012907	1297.937502	184.127643	191.444416	230.295746	153.917075
373.333817	269.097317	1299.450218	184.030179	191.337462	230.156187	153.829351
372.937551	268.239978	1301.016992	183.932715	191.230508	230.016628	153.741627
372.611061	266.058637	1303.708969	183.853957	191.090320	229.844416	153.660222
372.308182	263.896946	1306.409176	183.775200	190.950131	229.672204	153.578816
371.908081	262.323355	1308.531641	183.682518	190.794800	229.514213	153.505646
371.581026	260.841891	1310.691495	183.589837	190.639468	229.356222	153.432475
371.068069	261.293616	1310.988223	183.461780	190.487295	229.249537	153.368865
370.642561	261.819474	1311.360515	183.333723	190.335121	229.142853	153.305255
370.069442	263.662771	1310.396447	183.208970	190.194255	229.095637	153.246703
369.777186	265.630079	1309.488225	183.084217	190.053389	229.048422	153.188151
369.595746	266.884884	1309.103561	183.021177	189.910538	229.027080	153.117853
369.367045	268.172576	1308.776808	182.958137	189.767686	229.005739	153.047556
369.404042	267.681520	1310.104220	182.952774	189.608032	228.958890	152.943685
369.458040	267.216634	1311.444060	182.947411	189.448378	228.912040	152.839815
369.460117	265.925935	1313.663190	182.943138	189.291749	228.826217	152.696908
369.489486	264.654414	1315.888554	182.938864	189.135120	228.740394	152.554001
369.271449	264.298069	1317.440265	182.886493	188.999720	228.642778	152.383771
369.018394	263.934787	1318.997858	182.834121	188.864320	228.545161	152.213541
368.529795	265.242952	1319.266027	182.712951	188.713225	228.449601	152.023358
368.006580	266.579392	1319.543600	182.591781	188.562129	228.354041	151.833176
367.306024	268.587319	1319.499681	182.427454	188.348813	228.243013	151.621641
366.647215	270.673888	1319.524276	182.263126	188.135497	228.131985	151.410107
365.888160	271.836677	1320.258320	182.105233	187.872908	227.993056	151.182912
365.230645	273.070948	1321.073942	181.947340	187.610320	227.854128	150.955717
364.676336	273.257695	1322.859571	181.801875	187.347328	227.683199	150.724145
364.131916	273.418773	1324.614159	181.656410	187.084335	227.512269	150.492574
363.437832	273.208206	1326.705354	181.477952	186.851025	227.297788	150.259538
362.600557	272.931130	1328.740959	181.299495	186.617715	227.083307	150.026502
361.464193	273.753707	1329.651789	181.036292	186.442509	226.839948	149.796576
360.333067	274.640481	1330.664501	180.773088	186.267302	226.596589	149.566650
358.868506	277.323878	1329.890610	180.447434	186.148766	226.372784	149.354770
357.411783	280.016020	1329.065484	180.121781	186.030230	226.148978	149.142890
356.338020	282.264790	1328.753453	179.863014	185.837903	225.969393	148.953483
355.142239	284.437076	1328.363928	179.604246	185.645576	225.789807	148.764076
354.767343	284.517443	1330.206588	179.473168	185.246345	225.645200	148.584831
354.496567	284.746141	1332.180860	179.342090	184.847114	225.500593	148.405586
354.338806	285.327341	1333.994804	179.225005	184.307380	225.385994	148.228250
354.141239	285.940207	1335.826042	179.107920	183.767646	225.271395	148.050914
353.642777	288.422278	1336.091618	178.930667	183.245219	225.174502	147.881088
353.110779	290.878756	1336.317116	178.753413	182.722793	225.077609	147.711262
352.593390	292.702372	1336.810717	178.582776	182.305222	224.964591	147.562208
352.121723	294.513285	1337.243685	178.412140	181.887651	224.851572	147.413154
351.731411	294.129264	1339.055444	178.288533	181.602316	224.704309	147.292707
351.330397	293.685434	1340.775994	178.164926	181.316981	224.557046	147.172260
350.996400	292.760230	1342.618171	178.040726	181.145752	224.394306	147.074297
350.548147	291.775510	1344.417619	177.916526	180.974523	224.231566	146.976333
349.776058	292.446698	1344.688851	177.732893	180.856700	224.082114	146.888334
348.976010	293.122508	1344.978860	177.549260	180.738877	223.932661	146.800335
347.870736	295.692693	1343.795101	177.301631	180.619767	223.797276	146.712543
346.693940	298.223955	1342.568539	177.054001	180.500657	223.661891	146.624752
345.402390	300.525887	1341.583361	176.797751	180.358995	223.510471	146.534177
344.237980	302.937554	1340.702122	176.541500	180.217333	223.359051	146.443602
343.256694	303.671403	1341.366577	176.302850	180.024171	223.160809	146.352028
342.113230	304.273701	1341.960520	176.064200	179.831010	222.962567	146.260454
341.024903	304.369456	1343.489933	175.780641	179.525532	222.702282	146.159833
340.006663	304.564324	1345.108920	175.497082	179.220055	222.441997	146.059212
338.265185	306.324579	1345.925685	175.078172	178.762592	222.120830	145.932571
336.604864	308.187021	1346.811370	174.659262	178.305129	221.799662	145.805929
334.059112	312.756692	1346.103742	174.072276	177.725054	221.425631	145.648241
331.478225	317.307378	1345.320577	173.485289	177.144979	221.051599	145.490552
328.280482	323.452282	1343.732324	172.769850	176.489903	220.616334	145.300634
325.066028	329.715831	1342.212831	172.054411	175.834826	220.181069	145.110715
321.566999	335.439071	1341.771660	171.277176	175.081476	219.661757	144.862177
318.179664	341.226072	1341.329060	170.499941	174.328126	219.142446	144.613638
314.985242	344.560667	1343.653391	169.749974	173.445089	218.546108	144.266614
311.933041	347.959184	1345.983210	169.000007	172.562051	217.949770	143.919589
309.528284	348.296590	1351.082566	168.386006	171.664961	217.353740	143.479290
307.285706	348.610166	1356.143646	167.772004	170.767870	216.757710	143.038990
305.646983	347.626824	1361.540337	167.334738	170.048013	216.271960	142.579627
304.143073	346.613952	1366.943036	166.897471	169.328156	215.786211	142.120264
302.871400	346.926404	1370.296813	166.578568	168.830835	215.457472	141.715806
301.501081	347.207664	1373.695041	166.259664	168.333514	215.128733	141.311348
300.058164	349.156938	1375.094151	165.994584	167.963079	214.912458	140.968329
298.537242	351.074433	1376.454842	165.729505	167.592644	214.696182	140.625311
296.968533	353.046236	1377.466272	165.500419	167.273424	214.517766	140.314237
295.521836	355.083179	1378.525687	165.271334	166.954205	214.339350	140.003163
294.088262	356.134120	1380.058389	165.065615	166.659693	214.154555	139.709884
292.764110	357.245601	1381.631743	164.859895	166.365181	213.969761	139.416604
291.373530	358.007627	1383.569801	164.653503	166.046889	213.773574	139.127803
290.146213	358.834942	1385.523545	164.447112	165.728596	213.577388	138.839002
289.052239	359.229977	1388.371835	164.253880	165.272665	213.368399	138.504348
287.988937	359.653977	1391.207737	164.060649	164.816733	213.159410	138.169693
287.832585	357.490516	1397.346356	163.954894	164.093089	212.911941	137.709234
287.479390	355.281831	1403.495927	163.849138	163.369444	212.664472	137.248774
288.672030	348.780583	1413.916434	163.879775	162.402397	212.359201	136.630498
289.844885	342.357846	1424.158647	163.910411	161.435349	212.053930	136.012222
291.410392	334.321954	1435.646745	163.991481	160.469025	211.726850	135.333401
292.946516	326.365577	1446.888282	164.072551	159.502701	211.399769	134.654580
293.347075	321.420100	1454.867505	164.054170	158.742719	211.115724	134.073596
293.765901	316.527080	1462.805425	164.035788	157.982737	210.831679	133.492611
293.077257	315.739542	1467.279122	163.883542	157.350431	210.598321	133.049710
292.259822	314.827796	1471.626342	163.731296	156.718125	210.364964	132.606808
291.129123	314.504879	1475.829095	163.525782	156.009050	210.107554	132.187382
290.159585	314.247162	1480.111285	163.320268	155.299974	209.850143	131.767955
289.654956	311.513228	1486.379107	163.121911	154.493849	209.504060	131.258769
289.155263	308.901549	1492.817905	162.923554	153.687723	209.157976	130.749582
288.685115	304.967082	1499.881446	162.735188	152.963128	208.779924	130.178695
288.475142	301.193730	1507.031260	162.546822	152.238533	208.401872	129.607808
287.617158	299.632081	1511.952273	162.370646	151.718045	208.128150	129.095174
286.635049	297.982921	1516.898710	162.194469	151.197558	207.854427	128.582539
284.954279	299.829979	1518.938381	162.059521	150.810043	207.747871	128.182262
283.248405	301.664610	1520.975906	161.924573	150.422528	207.641314	127.781986
281.676347	305.340485	1521.447989	161.848934	150.043477	207.647236	127.447954
280.527462	309.266173	1522.000069	161.773295	149.664425	207.653157	127.113923
279.078566	312.905753	1522.534268	161.723940	149.277985	207.676935	126.797240
277.278160	316.422214	1522.992141	161.674586	148.891544	207.700713	126.480557
275.608169	319.082625	1523.884761	161.595328	148.558583	207.675664	126.181758
274.068868	321.850407	1524.871554	161.516069	148.225621	207.650616	125.882958
272.385838	323.448141	1526.239932	161.402074	147.966889	207.571049	125.618826
270.638393	325.029388	1527.639850	161.288079	147.708156	207.491481	125.354694
269.436170	325.789960	1529.390744	161.207097	147.484921	207.412476	125.123812
267.890087	326.411430	1531.175100	161.126115	147.261687	207.333471	124.892930
267.431544	327.170781	1532.983983	161.135223	147.046947	207.320123	124.680975
266.366319	327.628898	1534.750001	161.144331	146.832206	207.306775	124.469021
265.233264	329.601142	1535.547243	161.186892	146.656212	207.367027	124.270386
264.170081	331.594911	1536.367448	161.229452	146.480217	207.427280	124.071751
261.594142	336.292628	1535.191577	161.132502	146.416407	207.475476	123.913004
258.931965	341.058106	1534.067732	161.035551	146.352598	207.523672	123.754258
253.655509	346.687657	1531.945774	160.644122	146.460941	207.399375	123.708958
248.854411	352.640451	1529.708755	160.252693	146.569285	207.275079	123.663658
243.786391	354.757120	1529.239572	159.625111	146.820000	206.876810	123.794399
238.566388	356.848674	1528.834164	158.997529	147.070714	206.478542	123.925139
235.400235	352.876053	1531.936503	158.409937	147.341443	205.940336	124.170905
231.471003	348.555854	1535.300362	157.822345	147.612171	205.402131	124.416672
228.832104	342.180570	1539.782525	157.498221	147.790823	205.006390	124.610467
226.779458	336.085152	1544.229078	157.174097	147.969474	204.610649	124.804262
225.104253	333.150332	1547.320653	157.110820	148.042485	204.484598	124.833378
223.400771	330.183252	1550.316920	157.047543	148.115495	204.358547	124.862495
221.316506	330.032771	1551.941742	157.129085	148.143733	204.409839	124.735559
220.050345	330.294079	1553.552006	157.210627	148.171970	204.461131	124.608624
217.328135	330.732198	1554.744725	157.337172	148.201075	204.562959	124.385358
215.139304	331.519072	1555.818914	157.463717	148.230180	204.664786	124.162092
212.462072	332.904245	1556.744158	157.549394	148.280423	204.748957	123.909583
209.689511	334.163927	1557.403469	157.635072	148.330666	204.833128	123.657074
206.462889	336.152017	1557.312497	157.596783	148.487563	204.850147	123.478481
203.494677	338.444995	1557.343729	157.558493	148.644460	204.867167	123.299887
199.637050	338.608176	1556.931710	157.386853	149.039622	204.765757	123.344975
195.801515	338.866989	1556.675592	157.215213	149.434783	204.664348	123.390063
193.274625	333.893144	1557.354316	157.030425	150.058390	204.455793	123.734244
190.850943	328.989686	1557.990616	156.845636	150.681996	204.247238	124.078425
190.408900	320.745645	1560.169815	156.792500	151.323346	204.057608	124.557937
189.913112	312.476715	1562.182853	156.739363	151.964695	203.867979	125.037449
189.662368	306.647158	1563.512689	156.821048	152.403695	203.824565	125.355423
189.323142	300.821153	1564.841687	156.902732	152.842694	203.781150	125.673398
187.447026	300.321837	1564.853170	157.003261	153.012324	203.862937	125.698289
185.552015	299.630160	1564.500935	157.103789	153.181953	203.944723	125.723180
182.910873	301.780384	1564.226445	157.169923	153.146684	204.045214	125.540438
180.071200	303.697845	1563.721624	157.236057	153.111416	204.145704	125.357697
177.622221	303.912993	1564.354426	157.349792	152.970176	204.225312	125.093288
175.299557	304.214238	1564.934961	157.463527	152.828935	204.304919	124.828879
174.815489	301.723676	1567.299122	157.725233	152.633796	204.406949	124.546742
174.117837	299.032404	1569.524060	157.986939	152.438657	204.508978	124.264605
174.968759	295.515040	1572.419594	158.396037	152.191761	204.685462	123.973511
175.392255	291.786031	1575.295818	158.805136	151.944865	204.861945	123.682417
175.858277	289.773457	1577.351126	159.274033	151.654485	205.126870	123.366616
176.168660	287.684121	1579.208991	159.742930	151.364106	205.391794	123.050816
174.908887	288.447085	1579.469523	160.167234	151.029711	205.712487	122.690093
173.463104	289.131821	1579.722934	160.591539	150.695315	206.033179	122.329369
170.828212	292.388940	1579.347366	160.873590	150.242100	206.312417	121.900592
167.981751	295.515588	1578.872050	161.155641	149.788885	206.591656	121.471815
164.427857	297.351810	1580.085194	161.231499	149.144248	206.671487	120.957601
161.155751	299.403000	1581.310466	161.307358	148.499612	206.751319	120.443386
159.167702	296.362199	1585.939465	161.234175	147.764784	206.556292	119.872498
157.024339	293.242657	1590.506702	161.160992	147.029956	206.361266	119.301610
156.816724	286.236148	1596.795858	161.108967	146.433728	206.058811	118.759643
156.578376	279.185386	1603.051322	161.056942	145.837499	205.756357	118.217675
155.643161	273.333350	1607.187367	161.144203	145.491919	205.617533	117.772397
155.435518	267.955904	1611.422779	161.231464	145.146338	205.478710	117.327119
153.169328	266.741639	1612.264041	161.444607	144.975234	205.586237	116.963858
150.977484	265.629312	1613.329590	161.657750	144.804131	205.693765	116.600597
147.983634	266.938194	1612.470714	161.943094	144.688283	205.935913	116.258571
144.698822	268.115668	1611.636601	162.228439	144.572435	206.178062	115.916546
141.658718	269.479856	1610.837649	162.557192	144.452710	206.451043	115.557959
139.127405	271.204787	1610.228801	162.885946	144.332986	206.724025	115.199373
135.837934	272.835781	1609.633723	163.192938	144.190158	206.986485	114.825990
132.711365	274.629294	1609.134953	163.499931	144.047330	207.248946	114.452607
128.108990	277.934508	1608.126649	163.611495	143.850614	207.416328	114.077482
123.207771	281.184271	1607.298679	163.723058	143.653898	207.583711	113.702357
116.539289	284.297406	1606.929602	163.477673	143.375957	207.491764	113.326752
110.264456	287.756493	1606.531534	163.232288	143.098016	207.399818	112.951147
105.295137	286.668724	1609.342161	162.731997	142.787525	206.974535	112.577873
100.175952	285.335410	1612.083590	162.231706	142.477033	206.549253	112.204598
98.793271	278.804544	1617.618173	161.787846	142.255393	205.991293	111.857134
97.570488	272.404758	1623.567987	161.343986	142.033753	205.433332	111.509669
96.953679	266.478744	1628.349178	161.124434	141.973608	205.058591	111.212766
96.487244	260.600868	1632.887605	160.904882	141.913463	204.683850	110.915863
93.625264	259.857663	1633.551535	160.832229	141.962560	204.587685	110.668440
90.537280	258.991726	1634.380045	160.759576	142.011657	204.491521	110.421016
85.259287	261.703216	1632.893156	160.715589	142.064977	204.541697	110.203866
80.135121	264.612674	1631.410360	160.671603	142.118298	204.591874	109.986716
75.185108	267.913473	1629.919751	160.644705	142.113570	204.668268	109.781000
69.816307	270.968393	1628.419280	160.617807	142.108841	204.744662	109.575285
65.929453	272.666811	1628.072312	160.664768	142.040243	204.830076	109.368796
62.306058	274.617158	1628.005673	160.711729	141.971645	204.915491	109.162307
59.814646	275.899292	1628.425977	160.812435	141.861678	205.015332	108.955177
57.088139	276.967817	1628.727264	160.913141	141.751711	205.115173	108.748048
52.966594	278.863839	1628.760875	160.895900	141.632206	205.166115	108.562927
48.718559	280.671067	1628.767550	160.878658	141.512701	205.217056	108.377806
42.760593	282.862780	1628.395071	160.563672	141.420300	205.079752	108.262799
36.938591	285.141594	1627.982879	160.248686	141.327900	204.942447	108.147791
31.976143	283.992898	1629.360863	159.676376	141.290651	204.537653	108.143065
27.156347	282.941194	1630.816821	159.104067	141.253402	204.132859	108.138340
25.474671	277.706792	1634.810856	158.501566	141.268362	203.587214	108.218357
23.716560	272.331368	1638.894045	157.899066	141.283321	203.041570	108.298373
22.928574	266.680814	1643.014259	157.419655	141.321258	202.574108	108.381327
22.134440	260.882291	1646.956667	156.940245	141.359195	202.106646	108.464281
20.307132	257.557686	1649.573660	156.594881	141.389088	201.797098	108.489768
18.486356	254.150702	1652.207562	156.249517	141.418982	201.487551	108.515255
16.472621	251.708585	1654.333362	156.037024	141.416340	201.291700	108.471220
14.490162	249.242411	1656.422563	155.824531	141.413698	201.095849	108.427186
13.727903	246.895298	1658.816816	155.756971	141.361373	200.985981	108.322339
13.006860	244.549686	1661.129786	155.689411	141.309047	200.876112	108.217493
12.923980	242.739277	1663.424697	155.721576	141.202678	200.839145	108.071543
12.988382	241.084860	1665.824037	155.753742	141.096308	200.802178	107.925594
12.392216	239.667405	1668.025250	155.793066	140.935280	200.787522	107.755639
11.999116	238.505274	1670.313170	155.832390	140.774253	200.772866	107.585685
11.747296	237.013720	1672.925959	155.848635	140.546635	200.727139	107.369753
11.485808	235.513152	1675.650139	155.864880	140.319018	200.681411	107.153821
12.350238	232.849179	1679.247965	155.966160	140.011446	200.641444	106.824522
13.292058	230.283043	1682.814283	156.067440	139.703875	200.601477	106.495224
14.910421	229.015992	1686.420995	156.427687	139.314585	200.737314	105.987055
16.332685	227.543714	1690.042209	156.787935	138.925295	200.873151	105.478887
15.876602	230.329468	1691.423790	157.453855	138.471647	201.326363	104.818713
15.259758	232.889228	1692.639314	158.119775	138.017999	201.779575	104.158539
12.330973	238.756418	1691.684019	158.874989	137.580004	202.411060	103.527569
9.334760	244.569725	1690.994561	159.630203	137.142010	203.042544	102.896599
5.814922	249.089675	1690.354362	160.155274	136.847057	203.527523	102.503846
2.345223	253.667859	1689.964181	160.680346	136.552105	204.012501	102.111094
-0.024568	254.864232	1690.254280	160.870593	136.444142	204.204464	101.987421
-2.409904	256.017965	1690.433627	161.060839	136.336179	204.396426	101.863748
-3.868790	254.836498	1691.718627	161.052860	136.340078	204.398724	101.882827
-5.704334	253.316584	1693.101762	161.044881	136.343977	204.401023	101.901906
-6.757821	251.515039	1694.916281	160.993985	136.374177	204.354800	101.948209
-7.844060	249.599233	1696.373980	160.943089	136.404377	204.308577	101.994512
-8.797780	247.880366	1697.771088	160.911813	136.427095	204.276174	102.025209
-9.792962	246.068030	1699.288231	160.880537	136.449813	204.243771	102.055905
-10.919074	244.773339	1700.895100	160.870051	136.461750	204.232812	102.061038
-11.947135	243.576452	1702.402715	160.859564	136.473687	204.221853	102.066171
-13.533164	243.095931	1703.846247	160.858776	136.468317	204.230991	102.027512
-15.064884	242.650259	1704.837367	160.857987	136.462947	204.240128	101.988853
-17.306987	243.358633	1705.651450	160.869195	136.416642	204.277655	101.886270
-19.678230	243.867564	1706.537166	160.880404	136.370336	204.315183	101.783686
-22.405492	245.161063	1707.230024	160.918719	136.269856	204.386728	101.631353
-25.002294	246.658613	1707.990069	160.957035	136.169376	204.458273	101.479020
-27.267722	247.777919	1708.881261	161.031161	136.049753	204.549204	101.325163
-29.413281	249.072853	1709.826792	161.105287	135.930131	204.640135	101.171305
-30.508962	249.426777	1710.959932	161.201000	135.847011	204.723193	101.063152
-31.467578	249.976183	1711.799096	161.296712	135.763891	204.806252	100.954999
-31.835495	249.632828	1712.702568	161.385887	135.736813	204.871570	100.912221
-32.221876	249.252150	1713.683742	161.475062	135.709734	204.936887	100.869444
-32.770993	249.132368	1714.710600	161.545888	135.724840	205.004586	100.877713
-33.385145	248.915812	1715.535105	161.616714	135.739945	205.072285	100.885983
-34.707740	249.498029	1715.879455	161.685707	135.788092	205.166474	100.916578
-36.004361	250.112094	1716.341686	161.754700	135.836239	205.260662	100.947173
-37.857823	251.472538	1716.039272	161.842873	135.927547	205.387077	100.980677
-39.499565	253.149145	1715.922017	161.931045	136.018854	205.513492	101.014180
-41.725818	255.186413	1714.951606	162.050856	136.156221	205.674561	101.041008
-43.753621	257.475583	1714.081326	162.170666	136.293588	205.835630	101.067837
-46.138413	259.944217	1713.086070	162.341427	136.438282	206.042213	101.081604
-48.390140	262.623141	1712.215179	162.512187	136.582976	206.248796	101.095371
-50.539056	265.188955	1711.231044	162.732266	136.683334	206.495737	101.097968
-52.617265	267.847285	1710.235996	162.952345	136.783692	206.742679	101.100566
-55.209164	270.843482	1709.288921	163.130157	136.855788	206.977599	101.113377
-57.861024	273.788539	1708.355985	163.307968	136.927884	207.212520	101.126187
-61.660314	277.332895	1707.218142	163.303415	137.061149	207.337965	101.199268
-65.585377	280.764982	1705.903908	163.298862	137.194414	207.463410	101.272350
-69.139877	282.550736	1704.859240	163.090513	137.440686	207.408138	101.458895
-72.917960	284.138017	1703.874046	162.882165	137.686959	207.352866	101.645439
-73.552171	282.635485	1704.313006	162.622536	137.980540	207.175232	101.926688
-74.907805	280.157412	1704.660085	162.362908	138.274121	206.997598	102.207938
-73.497700	276.691341	1705.758700	162.218258	138.503799	206.856204	102.479818
-71.597597	273.921318	1707.020619	162.073609	138.733477	206.714809	102.751699
-70.395655	271.666017	1708.029543	162.080436	138.863715	206.703584	102.928082
-69.137724	269.492903	1709.010723	162.087264	138.993952	206.692359	103.104465
-68.734097	268.991375	1709.543297	162.195398	139.066934	206.783103	103.185711
-68.343975	268.452162	1710.102911	162.303533	139.139915	206.873846	103.266956
-68.225119	268.567764	1710.244988	162.459498	139.194868	207.005344	103.298313
-68.130672	268.648337	1710.444045	162.615463	139.249820	207.136842	103.329669
-68.123481	268.848825	1710.664633	162.775291	139.292362	207.272650	103.348030
-68.065296	269.173445	1710.975648	162.935119	139.334903	207.408458	103.366391
-68.032052	269.547429	1711.159645	163.079483	139.357424	207.535760	103.384463
-68.144529	269.699986	1711.428572	163.223847	139.379946	207.663062	103.402534
-68.151512	270.014633	1711.657454	163.367645	139.377282	207.790930	103.410990
-68.208990	270.255942	1712.030210	163.511443	139.374617	207.918798	103.419446
-68.447944	271.016681	1712.125074	163.668448	139.345144	208.064702	103.404125
-68.699180	271.730453	1712.150973	163.825453	139.315671	208.210606	103.388804
-69.298045	272.913333	1712.342305	163.994119	139.260068	208.375799	103.350460
-69.885343	274.099567	1712.283128	164.162785	139.204465	208.540992	103.312116
-70.310741	274.953054	1712.549391	164.346474	139.128729	208.710261	103.263129
